Time,Channel A,Channel B
(ms),(V),(mV)
-0.01813803,-0.10889000,0.05340739
-0.01557803,-0.09137242,0.05340739
-0.01301803,-0.09137242,0.05340739
-0.01045803,-0.09137242,0.49287390
-0.00789803,-0.09137242,0.05340739
-0.00533803,-0.07391583,0.05340739
-0.00277803,-0.07391583,0.05340739
-0.00021803,-0.07391583,0.05340739
0.00234197,-0.05639821,0.05340739
0.00490197,-0.07391583,-0.38758500
0.00746197,-0.05639821,-0.38758500
0.01002197,-0.07391583,-0.38758500
0.01258197,-0.05639821,-0.38758500
0.01514197,-0.05639821,0.05340739
0.01770197,-0.03894162,-0.38758500
0.02026197,-0.05639821,-0.38758500
0.02282197,-0.03894162,0.05340739
0.02538197,-0.05639821,-0.82857750
0.02794197,-0.03894162,0.05340739
0.03050197,-0.03894162,0.05340739
0.03306197,-0.03894162,-0.82857750
0.03562197,-0.03894162,0.05340739
0.03818197,-0.03894162,-0.82857750
0.04074197,-0.02142399,0.05340739
0.04330197,-0.00396741,0.05340739
0.04586197,-0.02142399,-0.38758500
0.04842197,-0.00396741,-0.38758500
0.05098197,-0.00396741,-0.38758500
0.05354197,-0.00396741,0.49287390
0.05610197,-0.00396741,0.05340739
0.05866197,-0.00396741,0.05340739
0.06122197,-0.00396741,0.05340739
0.06378197,-0.00396741,-0.38758500
0.06634197,0.01355022,0.05340739
0.06890197,0.01355022,0.05340739
0.07146197,0.01355022,0.05340739
0.07402197,0.01355022,-0.38758500
0.07658197,0.01355022,0.05340739
0.07914197,0.03100681,0.05340739
0.08170197,0.01355022,-0.82857750
0.08426197,0.03100681,-0.38758500
0.08682197,0.03100681,0.05340739
0.08938197,0.03100681,-0.82857750
0.09194197,0.03100681,-0.82857750
0.09450197,0.03100681,-0.38758500
0.09706197,0.03100681,0.05340739
0.09962197,0.04852443,0.05340739
0.10218197,0.04852443,-0.82857750
0.10474197,0.06598102,0.05340739
0.10730197,0.06598102,0.05340739
0.10986197,0.06598102,-0.38758500
0.11242197,0.06598102,0.05340739
0.11498197,0.06598102,-0.38758500
0.11754197,0.06598102,0.05340739
0.12010197,0.06598102,0.05340739
0.12266197,0.06598102,-0.38758500
0.12522197,0.08343761,-0.82857750
0.12778197,0.08343761,-0.38758500
0.13034197,0.08343761,-0.38758500
0.13290197,0.08343761,0.05340739
0.13546197,0.08343761,-0.82857750
0.13802197,0.10095520,0.05340739
0.14058197,0.10095520,0.05340739
0.14314197,0.10095520,-0.38758500
0.14570197,0.10095520,-0.82857750
0.14826197,0.10095520,-0.38758500
0.15082197,0.10095520,0.05340739
0.15338197,0.11841180,-0.38758500
0.15594197,0.11841180,-0.38758500
0.15850197,0.11841180,0.05340739
0.16106197,0.11841180,0.05340739
0.16362197,0.13592940,-0.38758500
0.16618197,0.13592940,0.49287390
0.16874197,0.13592940,0.05340739
0.17130197,0.13592940,0.05340739
0.17386197,0.13592940,-0.38758500
0.17642197,0.13592940,0.05340739
0.17898197,0.15338600,-0.38758500
0.18154197,0.15338600,-0.38758500
0.18410197,0.15338600,0.05340739
0.18666197,0.15338600,0.05340739
0.18922197,0.15338600,-0.38758500
0.19178197,0.15338600,-0.82857750
0.19434197,0.15338600,0.49287390
0.19690197,0.15338600,-0.38758500
0.19946197,0.17090370,-0.38758500
0.20202197,0.17090370,0.05340739
0.20458197,0.17090370,0.05340739
0.20714197,0.17090370,0.05340739
0.20970197,0.17090370,0.05340739
0.21226197,0.18836020,0.05340739
0.21482197,0.18836020,0.05340739
0.21738197,0.18836020,0.05340739
0.21994197,0.18836020,-0.82857750
0.22250197,0.18836020,0.05340739
0.22506197,0.20587790,-0.38758500
0.22762197,0.18836020,-0.38758500
